DOB,NO_OF_CHLD,NO_OF_VHCL,GNDR_CD,EDU_DESC,MRRY_DESC,OCPN_DESC,ADDR_PRVC,ADDR_ZIP,SCB_PROD_HLDNG_CNT,SCB_PROD_SUB_GRP_HLDNG_CNT,PROD_GRP_WLTH_HLDNG_CNT,PROD_GRP_LENDING_HLDNG_CNT,PROD_GRP_PYMT_HLDNG_CNT,PROD_GRP_SRVC_HLDNG_CNT,PROD_GRP_BSNS_LENDING_HLDNG_CNT,DPST_ACCT_CNT,DPST_END_BAL,DPST_TXN_CNT,DPST_TXN_CNT_AVG,DPST_TXN_CNT_MIN,DPST_TXN_CNT_MAX,DPST_INFLW_CNT,DPST_INFLW_CNT_MIN,DPST_INFLW_CNT_MAX,DPST_OTFLW_CNT,DPST_OTFLW_CNT_MIN,DPST_OTFLW_CNT_MAX,DPST_INFLW_AMT_TOT,DPST_OTFLW_AMT_TOT,DOB_prev,NO_OF_CHLD_prev,NO_OF_VHCL_prev,GNDR_CD_prev,EDU_DESC_prev,MRRY_DESC_prev,OCPN_DESC_prev,ADDR_PRVC_prev,ADDR_ZIP_prev,SCB_PROD_HLDNG_CNT,SCB_PROD_SUB_GRP_HLDNG_CNT,PROD_GRP_WLTH_HLDNG_CNT,PROD_GRP_LENDING_HLDNG_CNT,PROD_GRP_PYMT_HLDNG_CNT,PROD_GRP_SRVC_HLDNG_CNT,PROD_GRP_BSNS_LENDING_HLDNG_CNT,DPST_ACCT_CNT_prev,DPST_END_BAL_prev,DPST_TXN_CNT_prev,DPST_TXN_CNT_AVG_prev,DPST_TXN_CNT_MIN_prev,DPST_TXN_CNT_MAX_prev,DPST_INFLW_CNT_prev,DPST_INFLW_CNT_MIN_prev,DPST_INFLW_CNT_MAX_prev,DPST_OTFLW_CNT_prev,DPST_OTFLW_CNT_MIN_prev,DPST_OTFLW_CNT_MAX_prev,DPST_INFLW_AMT_TOT_prev,DPST_OTFLW_AMT_TOT_prev,DOB_match,NO_OF_CHLD_match,NO_OF_VHCL_match,GNDR_CD_match,EDU_DESC_match,MRRY_DESC_match,OCPN_DESC_match,ADDR_PRVC_match,ADDR_ZIP_match,cust_id
1/3/1990,0,0,F,others,single,commerce employee,สงขลา,90000,3,3,2,null,1,1,null,1,190000,0,0,0,0,0,0,0,0,0,0,0,0,1/3/1990,0,0,F,others,single,commerce employee,สมุทรปราการ,10270,6,6,2,1,4,1,null,1,8519.86,80,2.76,1,10,11,1,3,69,1,7,51333.12,58870.77,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3252
1/12/1957,0,2,F,high school,married,commerce entrepreneur,สุราษฎร์ธานี,84110,3,3,2,null,1,2,null,1,35164.68,9,1.5,1,4,9,1,4,0,0,0,20810.85,0,1/12/1957,0,2,F,high school,married - registered,commerce entrepreneur,สุราษฎร์ธานี,84110,3,3,3,null,1,2,null,2,35087.92,20,2,1,6,9,1,2,11,1,4,122080,105770.94,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3253
1/6/1987,0,0,F,vocational certificate/ diploma,single,commerce employee,ชุมพร,86100,3,3,2,null,2,null,null,2,50.14,3,1.5,1,2,1,1,1,2,1,1,10000,20000,1/6/1987,0,0,F,vocational certificate/ diploma,single,commerce employee,ชุมพร,86000,3,3,1,null,2,null,null,1,0,2,2,2,2,1,1,1,1,1,1,10000,10000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3254
1/8/1986,1,0,F,high school,married,freelance,เพชรบูรณ์,67110,4,4,1,null,3,1,null,1,200.97,118,6.56,2,23,37,1,6,81,1,17,119035,118840.02,1/8/1986,1,0,F,high school,married,housewife/househusband,เพชรบูรณ์,67110,3,3,1,null,2,1,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3255
1/11/1966,0,1,M,bachelor's degree,single,service business employee,กรุงเทพมหานคร,10400,6,5,3,2,1,1,null,1,51318.09,2,1,1,1,1,1,1,1,1,1,8000,5900,1/11/1966,0,1,M,bachelor's degree,married - registered,service business employee,กรุงเทพมหานคร,10400,6,5,3,2,1,1,null,1,10191.24,3,1,1,1,1,1,1,2,1,1,16000,6400,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3256
1/6/1994,0,null,M,null,single,industrial business employee,พระนครศรีอยุธยา,13250,4,4,1,null,3,1,null,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1/6/1994,0,null,M,null,single,industrial business employee,สมุทรปราการ,10280,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,null,TRUE,null,TRUE,TRUE,FALSE,FALSE,3257
1/8/1958,1,2,F,bachelor's degree,married,service business entrepreneur,กรุงเทพมหานคร,10600,4,4,1,1,2,null,null,1,1043160.75,5,1,1,1,1,1,1,4,1,1,13710.31,7091.57,1/8/1958,1,2,F,bachelor's degree,married,nurse,กรุงเทพมหานคร,10600,4,4,1,1,2,null,null,1,1034946.16,6,1.5,1,3,1,1,1,5,1,3,13710.31,7479.58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3258
1/1/2004,0,null,F,null,single,freelance,ปัตตานี,94150,3,3,1,null,2,1,null,1,0,5,2.5,1,4,2,2,2,3,1,2,3150,3151.31,1/1/2004,0,null,F,null,null,unemployed,ปัตตานี,94150,2,2,1,null,1,null,null,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,null,TRUE,null,null,FALSE,TRUE,TRUE,3259
1/1/1988,0,0,F,vocational certificate/ diploma,married,service business employee,ระยอง,21100,2,2,1,null,1,null,null,1,142.4,34,2.27,1,11,6,1,1,28,1,10,2858,2718.33,1/1/1988,0,0,F,vocational certificate/ diploma,married,service business entrepreneur,กรุงเทพมหานคร,10200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3260
1/4/1976,0,0,F,vocational certificate/ diploma,married,commerce entrepreneur,ขอนแก่น,40180,4,4,1,null,3,null,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/1976,0,0,F,vocational certificate/ diploma,married,industrial business employee,ขอนแก่น,40180,3,3,1,null,2,null,null,1,17165.91,16,1.45,1,3,6,1,2,10,1,2,45400,28412,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3261
1/4/1989,0,0,F,high school,single,freelance,ศรีสะเกษ,33120,3,3,1,null,2,null,null,1,1172.26,11,1.22,1,2,3,1,1,8,1,2,1310,705.05,1/4/1989,0,0,F,high school,single,freelance,กรุงเทพมหานคร,10120,2,2,1,null,1,null,null,1,3.22,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3262
1/7/1983,0,null,F,master's degree,single,service business employee,กรุงเทพมหานคร,10400,7,6,6,1,2,2,null,1,25786.13,15,2.14,1,4,7,1,2,8,1,3,246905,242771.86,1/7/1983,0,null,F,bachelor's degree,single,service business employee,กรุงเทพมหานคร,10400,6,4,7,null,1,2,null,1,23041.69,17,1.42,1,3,1,1,1,16,1,3,22000,191165.6,TRUE,TRUE,null,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3263
1/4/1985,0,0,M,high school,single,industrial business employee,สกลนคร,47150,6,5,8,null,3,1,null,3,4241.19,15,1.5,1,3,2,1,1,13,1,2,6621,6710,1/4/1985,0,0,M,high school,single,commerce entrepreneur,สกลนคร,47150,7,5,8,null,3,1,null,2,72.12,1,1,1,1,1,1,1,0,0,0,2.17,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3264
1/1/2000,0,null,F,others,single,nurse,กรุงเทพมหานคร,10700,3,3,1,null,2,1,null,1,12756.46,179,5.97,1,15,13,1,2,166,1,13,77729.8,65005.26,1/1/2000,0,null,F,others,single,"student, university student",บุรีรัมย์,31140,3,3,1,null,2,1,null,1,0,1,1,1,1,0,0,0,1,1,1,0,45.87,TRUE,TRUE,null,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3265
1/7/1995,0,null,F,others,single,commerce employee,เลย,42180,2,2,1,null,1,null,null,1,11080.72,38,2.53,1,6,18,1,4,20,1,5,65740,54659.28,1/7/1995,0,null,F,others,others,"student, university student",เลย,42180,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,null,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3266
1/5/1994,0,0,F,bachelor's degree,single,service business employee,เชียงใหม่,50200,2,2,1,null,1,null,null,1,123,3,3,3,3,2,2,2,1,1,1,500,377,1/5/1994,0,0,F,bachelor's degree,single,government employee,ปทุมธานี,12120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3267
1/5/1979,0,0,F,high school,single,commerce employee,ชัยนาท,17000,3,3,1,null,2,1,null,1,0.01,62,3.44,1,9,28,1,5,34,1,4,21655,21655,1/5/1979,0,0,F,high school,single,"employee of company, store, office",พระนครศรีอยุธยา,13000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3268
1/11/1985,0,null,F,null,single,commerce entrepreneur,ชลบุรี,20000,2,2,1,null,1,null,null,1,1721.55,1,1,1,1,1,1,1,0,0,0,50,0,1/11/1985,0,null,F,null,single,commerce employee,กรุงเทพมหานคร,10510,4,4,1,null,3,null,null,1,0,138,7.26,2,17,53,1,7,85,1,11,3235.24,3235.24,TRUE,TRUE,null,TRUE,null,TRUE,FALSE,FALSE,FALSE,3269
1/9/1982,0,1,F,bachelor's degree,single,service business employee,กรุงเทพมหานคร,10160,3,3,2,null,1,null,null,1,60134.34,124,4.59,1,16,29,1,9,95,1,9,419126,380869.92,1/9/1982,0,1,F,bachelor's degree,single,commerce employee,กรุงเทพมหานคร,10160,4,4,2,null,3,null,null,1,36105.18,104,3.35,1,16,34,1,11,70,1,5,295764.58,332503.11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3270
1/9/1999,1,null,F,high school,single,service business employee,กรุงเทพมหานคร,10250,4,4,1,1,3,1,null,1,0,7,1.17,1,2,1,1,1,6,1,2,300,800,1/9/1999,0,null,F,high school,single,service business employee,กรุงเทพมหานคร,10250,5,5,2,null,3,1,null,2,12,30,2.5,1,6,8,1,2,22,1,5,38200,39887.72,TRUE,FALSE,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3271
1/6/1967,1,0,F,vocational certificate/ diploma,married,commerce entrepreneur,เพชรบุรี,76150,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1/6/1967,1,0,F,vocational certificate/ diploma,married,commerce entrepreneur,นครปฐม,73000,1,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3272
1/12/1979,0,1,F,others,married,service business employee,นนทบุรี,11000,5,4,3,null,3,null,null,2,26.85,0,0,0,0,0,0,0,0,0,0,0,0,1/12/1979,0,1,F,others,married - registered,service business employee,กรุงเทพมหานคร,10800,5,4,2,null,4,null,null,1,7514.49,12,1.5,1,4,4,1,1,8,1,3,12112,9735,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3273
1/4/1977,0,1,F,high school,single,commerce entrepreneur,ปทุมธานี,12110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1/4/1977,0,1,F,high school,single,commerce entrepreneur,นครราชสีมา,30370,2,2,1,null,2,null,null,1,40.06,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3274
1/3/1968,1,1,F,bachelor's degree,married,industrial business employee,กรุงเทพมหานคร,10220,9,8,6,3,4,2,null,1,7815.12,43,2.53,1,9,10,1,2,33,1,9,156000,154147.19,1/3/1968,0,1,F,bachelor's degree,married - registered,industrial business employee,กรุงเทพมหานคร,10220,9,9,5,3,4,1,null,1,15510.08,27,1.8,1,5,6,1,2,21,1,4,81500,82087.58,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3275
1/5/1999,0,null,F,null,single,service business employee,กรุงเทพมหานคร,10250,2,2,1,1,1,1,null,1,0,2,2,2,2,1,1,1,1,1,1,12000,12000,1/5/1999,0,null,F,null,single,service business employee,กรุงเทพมหานคร,10520,2,2,1,null,1,1,null,1,0,5,2.5,2,3,2,1,1,3,1,2,8500,8500,TRUE,TRUE,null,TRUE,null,TRUE,TRUE,TRUE,FALSE,3276
1/10/1997,0,0,F,bachelor's degree,single,service business employee,กรุงเทพมหานคร,10150,2,2,1,null,1,null,null,1,679265.2,4,1.33,1,2,1,1,1,3,1,2,35000,15092.12,1/10/1997,0,0,F,bachelor's degree,single,"student, university student",กรุงเทพมหานคร,10150,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3277
1/3/1990,0,null,M,others,married,commerce entrepreneur,นนทบุรี,11120,3,3,2,null,2,null,null,2,39.06,7,1.75,1,2,4,1,1,3,1,1,13700.05,13700,1/3/1990,0,null,M,others,single,"student, university student",นนทบุรี,11120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,null,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3278
1/1/1993,0,0,M,bachelor's degree,single,commerce employee,กรุงเทพมหานคร,10260,9,9,5,2,10,null,null,2,21537.44,136,6.18,1,17,41,1,6,95,1,15,243801.14,229929.19,1/1/1993,0,0,M,bachelor's degree,single,commerce employee,กรุงเทพมหานคร,10120,8,8,5,3,6,null,1,2,68121.55,214,6.9,1,24,71,1,8,143,1,16,275332.17,208095,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3279
1/9/1999,0,null,M,others,single,commerce employee,นนทบุรี,11150,2,2,1,null,1,null,null,1,35231.54,98,3.77,1,10,4,1,2,94,1,10,32542,129024.53,1/9/1999,0,null,M,others,others,"student, university student",นนทบุรี,11150,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,null,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3280
1/3/1992,0,0,F,high school,single,service business employee,กรุงเทพมหานคร,10310,4,4,1,null,3,null,null,1,14613.33,1,1,1,1,1,1,1,0,0,0,1600,0,1/3/1992,0,0,F,high school,single,"student, university student",พระนครศรีอยุธยา,13000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3281
1/12/1983,0,0,F,vocational certificate/ diploma,married,service business entrepreneur,นนทบุรี,11110,2,2,1,null,1,null,null,1,57.05,0,0,0,0,0,0,0,0,0,0,0,0,1/12/1983,0,0,F,vocational certificate/ diploma,single,"employee of company, store, office",กรุงเทพมหานคร,10310,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3282
1/10/1962,0,1,M,bachelor's degree,married,service business entrepreneur,กรุงเทพมหานคร,10160,5,5,3,null,5,1,null,2,31331.74,114,3.93,1,10,18,1,3,96,1,9,150800,142595.26,1/10/1962,0,1,M,bachelor's degree,married - registered,service business entrepreneur,กรุงเทพมหานคร,10160,7,7,3,1,6,1,null,2,364457.9,196,6.32,1,18,93,1,12,103,1,10,331460,327620.11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3283
1/4/1967,0,null,F,vocational certificate/ diploma,single,commerce employee,นครปฐม,73210,2,1,2,null,null,null,null,2,1076760.17,6,2,2,2,2,1,1,4,1,2,4782.45,30710.14,1/4/1967,0,null,F,vocational certificate/ diploma,single,freelance,นครปฐม,73210,1,1,1,null,null,null,null,1,804375.2,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,null,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3284
1/4/1994,0,null,M,bachelor's degree,single,doctor,กรุงเทพมหานคร,10400,11,7,11,3,2,2,null,1,15366.2,77,2.66,1,5,1,1,1,76,1,5,9960,8243.93,1/4/1994,0,null,M,bachelor's degree,single,doctor,สงขลา,90110,10,7,9,2,2,2,null,2,1908.86,18,1.64,1,4,2,1,1,16,1,4,4500,4186.93,TRUE,TRUE,null,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3285
1/6/1963,0,0,M,less than high school,single,industrial business employee,เชียงราย,57180,3,3,1,null,2,null,null,1,71.42,4,4,4,4,1,1,1,3,3,3,4147.12,4125,1/6/1963,0,0,M,less than high school,single,industrial business employee,สมุทรสาคร,74130,5,5,1,2,2,null,null,1,2.27,9,1.8,1,3,3,1,1,6,1,2,41659,41656.73,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3286
1/6/1991,0,0,F,vocational certificate,single,"student, university student",กรุงเทพมหานคร,10400,2,2,1,null,1,null,null,1,2550.5,57,2.11,1,5,18,1,3,39,1,4,9535,8371.47,1/6/1991,0,0,F,vocational certificate,single,service business employee,กรุงเทพมหานคร,10400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3287
1/1/1998,0,null,F,null,single,service business employee,ตรัง,92000,3,3,1,1,1,1,null,1,142.25,19,1.73,1,7,3,3,3,16,1,4,26736.94,29042.06,1/1/1998,0,null,F,null,single,freelance,ตรัง,92110,2,2,1,null,1,3,null,1,19442.17,55,2.89,1,7,3,1,1,52,1,6,23362.5,15594,TRUE,TRUE,null,TRUE,null,TRUE,FALSE,TRUE,FALSE,3288
1/11/1996,0,null,M,null,single,commerce employee,พัทลุง,93000,1,1,1,null,null,1,null,1,50.68,0,0,0,0,0,0,0,0,0,0,0,0,1/11/1996,0,null,M,null,null,"employee of company, store, office",สุราษฎร์ธานี,84320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,null,TRUE,null,null,FALSE,FALSE,FALSE,3289
1/4/1998,0,0,M,high school,single,industrial business employee,ปราจีนบุรี,25190,6,6,1,2,5,1,null,1,4000.54,232,8.29,1,26,62,1,11,170,1,15,111331.68,117331.62,1/4/1998,0,0,M,high school,single,industrial business employee,ปราจีนบุรี,25140,5,5,1,1,4,1,null,1,11000.69,164,5.47,1,18,44,1,5,120,1,15,69636.6,72134.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3290
1/1/1956,0,0,F,less than high school,single,freelance,กรุงเทพมหานคร,10220,1,1,1,null,null,null,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1956,0,0,F,less than high school,single,freelance,นครศรีธรรมราช,80000,4,4,1,null,3,null,null,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3291
1/10/1981,0,null,M,null,married,agricultural/ agro industry entrepreneur,ยะลา,95120,3,3,1,null,2,null,null,1,200.33,0,0,0,0,0,0,0,0,0,0,0,0,1/10/1981,0,null,M,null,null,agro industry employee,ยะลา,95120,3,3,1,null,2,null,null,1,31.24,1,1,1,1,0,0,0,1,1,1,0,50,TRUE,TRUE,null,TRUE,null,null,FALSE,TRUE,TRUE,3292
1/9/1967,0,0,F,high school,single,service business employee,นนทบุรี,11120,3,3,2,null,3,1,null,2,10.46,56,3.29,1,8,11,1,3,45,1,8,33420,33415,1/9/1967,0,0,F,high school,widow,freelance,ลพบุรี,15120,3,3,1,null,2,1,null,1,543.02,32,2.13,1,5,5,1,2,27,1,5,18410,18919.68,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3293
1/9/1967,0,null,M,others,married - registered,service business entrepreneur,กรุงเทพมหานคร,10230,1,1,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1/9/1967,0,null,M,others,married - registered,service business entrepreneur,กรุงเทพมหานคร,10240,2,2,1,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,null,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3294
1/4/1997,0,null,F,null,single,service business employee,เพชรบุรี,76120,2,2,1,null,1,1,null,1,947.73,61,2.9,1,7,10,1,2,51,1,6,22885,23475.22,1/4/1997,0,null,F,null,single,service business employee,กรุงเทพมหานคร,10170,3,3,1,null,2,1,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,null,TRUE,null,TRUE,TRUE,FALSE,FALSE,3295
1/4/1992,0,0,M,bachelor's degree,single,service business entrepreneur,ภูเก็ต,83130,5,5,5,null,3,1,null,2,11452.32,123,4.56,1,11,9,1,1,114,1,11,30163,36959.5,1/4/1992,0,0,M,bachelor's degree,single,"student, university student",ปราจีนบุรี,25220,5,5,4,null,3,1,null,1,1461.24,82,3.42,1,9,10,1,2,72,1,8,66252,64812,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3296
1/3/1977,0,1,F,null,single,industrial business employee,ระยอง,21110,2,2,1,1,1,1,null,1,0,14,2.8,1,4,7,1,2,7,1,2,93875.57,97678.13,1/3/1977,0,1,F,null,married - registered,industrial business employee,ระยอง,21110,3,3,1,1,1,null,null,1,27.28,33,4.13,1,8,6,1,1,27,1,7,51990,51967.33,TRUE,TRUE,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,3297
1/8/1971,0,0,F,high school,single,commerce entrepreneur,สมุทรปราการ,10560,6,6,2,null,4,1,null,1,102205.53,129,4.78,1,11,114,1,11,15,1,3,92895,64516.93,1/8/1971,0,0,F,high school,single,service business entrepreneur,สมุทรปราการ,10560,6,6,2,null,5,1,null,1,165400.64,56,2.24,1,6,47,1,5,9,1,2,208626,110208.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3298
1/10/1973,0,null,F,less than high school,married,industrial business employee,นครราชสีมา,30280,3,3,1,null,2,1,null,1,2341.42,12,2,1,5,2,1,1,10,1,4,13507.38,12428.49,1/10/1973,0,null,F,less than high school,others,"employee of company, store, office",นครราชสีมา,30280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,null,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3299
1/7/1988,0,0,F,bachelor's degree,single,service business employee,กระบี่,81000,3,3,1,null,2,1,null,1,1000,7,1.75,1,3,4,1,2,3,1,1,2587.29,5408.27,1/7/1988,0,0,F,bachelor's degree,single,service business employee,กระบี่,81130,3,3,1,null,3,1,null,1,800,5,1.25,1,2,2,1,1,3,1,1,1367,1111.21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3300
1/11/1984,0,0,F,master's degree,married,unemployed,ลำปาง,52000,5,5,2,1,2,null,null,1,28464.08,104,5.2,1,16,7,1,6,97,1,12,1157955,1129490.92,1/11/1984,0,0,F,high school,single,unemployed,กรุงเทพมหานคร,10220,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3301
1/4/1971,0,0,F,high school,married,unemployed,ระยอง,21130,2,2,1,null,1,null,null,1,5217.38,498,19.15,3,48,85,1,9,413,2,41,109915,104698.42,1/4/1971,0,0,F,high school,married,industrial business employee,ระยอง,21130,4,4,1,null,3,null,null,1,0.05,141,8.29,2,22,29,1,4,112,1,18,37247.38,37548,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3302
1/8/1995,0,null,F,others,married,unemployed,นครนายก,26110,3,3,1,null,3,1,null,1,32.71,203,7,2,25,63,1,9,140,1,16,138404,143646.71,1/8/1995,0,null,F,others,married,service business employee,นครนายก,26110,4,4,1,null,4,1,null,1,0.02,68,3.4,1,12,25,1,3,43,1,9,25385.52,25388.85,TRUE,TRUE,null,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3303
1/8/1992,0,0,F,others,married - non registered,commerce employee,กรุงเทพมหานคร,10250,3,3,null,2,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1/8/1992,0,0,F,others,married - non registered,commerce employee,กาฬสินธุ์,46150,3,3,null,2,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3304
1/10/1974,0,0,F,vocational certificate/ diploma,single,commerce employee,สมุทรปราการ,10280,6,4,3,2,1,1,null,1,15.74,3,1.5,1,2,1,1,1,2,1,1,7500,7500,1/10/1974,0,1,F,vocational certificate/ diploma,single,commerce employee,สมุทรปราการ,10280,6,4,3,2,1,1,null,1,1.8,6,1.5,1,2,3,1,1,3,1,1,8500,8500,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3305
1/2/1983,0,0,M,vocational certificate/ diploma,single,unemployed,ราชบุรี,70000,3,3,1,null,2,null,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1/2/1983,0,0,M,vocational certificate/ diploma,single,"employee of company, store, office",สมุทรสาคร,74110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3306
1/8/1990,0,0,M,high school,single,industrial business employee,ปทุมธานี,12120,2,2,1,null,1,1,null,1,0,2,2,2,2,1,1,1,1,1,1,15344.36,15344.36,1/8/1990,0,0,M,high school,single,industrial business employee,ระยอง,21140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3307
1/8/1985,0,null,F,bachelor's degree,single,service business employee,กรุงเทพมหานคร,10260,3,3,4,null,1,1,null,1,6.93,5,1.67,1,2,3,1,1,2,1,1,2622,2640,1/8/1985,0,null,F,bachelor's degree,single,service business employee,สมุทรปราการ,10540,4,4,5,null,4,1,null,2,0,10,1.67,1,2,4,1,1,6,1,2,29113,29113,TRUE,TRUE,null,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3308
1/9/1998,0,null,M,null,single,commerce employee,กรุงเทพมหานคร,10240,2,2,2,null,1,null,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1/9/1998,0,null,M,null,null,"student, university student",กรุงเทพมหานคร,10400,3,3,1,null,2,null,null,1,0.38,56,3.11,1,7,11,1,2,45,1,6,5089,5089,TRUE,TRUE,null,TRUE,null,null,FALSE,TRUE,FALSE,3309
